ID	project	sample	group	experiment	run	ftp_path	forward	forward_md5	reverse	reverse_md5
200114_SEQ053_DP800007428TR_L01_SP1912230440	CNP0001930	SG19	South_Georgia	CNX0373439	CNR0453650	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410508/CNX0373439/CNR0453650/	200114_SEQ053_DP800007428TR_L01_SP1912230440_R1.fq.gz	200114_SEQ053_DP800007428TR_L01_SP1912230440_R1.fq.gz.md5	200114_SEQ053_DP800007428TR_L01_SP1912230440_R2.fq.gz	200114_SEQ053_DP800007428TR_L01_SP1912230440_R2.fq.gz.md5
200118_SEQ012_FP100000733TR_L01_SP1912230440	CNP0001930	SG19	South_Georgia	CNX0373439	CNR0453651	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410508/CNX0373439/CNR0453651/	200118_SEQ012_FP100000733TR_L01_SP1912230440_R1.fq.gz	200118_SEQ012_FP100000733TR_L01_SP1912230440_R1.fq.gz.md5	200118_SEQ012_FP100000733TR_L01_SP1912230440_R2.fq.gz	200118_SEQ012_FP100000733TR_L01_SP1912230440_R2.fq.gz.md5
200210_SEQ083_DP8400008435BR_L01_SP1912230440	CNP0001930	SG19	South_Georgia	CNX0373439	CNR0453652	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410508/CNX0373439/CNR0453652/	200210_SEQ083_DP8400008435BR_L01_SP1912230440_R1.fq.gz	200210_SEQ083_DP8400008435BR_L01_SP1912230440_R1.fq.gz.md5	200210_SEQ083_DP8400008435BR_L01_SP1912230440_R2.fq.gz	200210_SEQ083_DP8400008435BR_L01_SP1912230440_R2.fq.gz.md5
200107_SEQ102_DP800007240BR_L01_SP1912230378	CNP0001930	SG20	South_Georgia	CNX0373440	CNR0453653	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410509/CNX0373440/CNR0453653/	200107_SEQ102_DP800007240BR_L01_SP1912230378_R1.fq.gz	200107_SEQ102_DP800007240BR_L01_SP1912230378_R1.fq.gz.md5	200107_SEQ102_DP800007240BR_L01_SP1912230378_R2.fq.gz	200107_SEQ102_DP800007240BR_L01_SP1912230378_R2.fq.gz.md5
200107_SEQ103_DP800007237BR_L01_SP1912230378	CNP0001930	SG20	South_Georgia	CNX0373440	CNR0453654	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410509/CNX0373440/CNR0453654/	200107_SEQ103_DP800007237BR_L01_SP1912230378_R1.fq.gz	200107_SEQ103_DP800007237BR_L01_SP1912230378_R1.fq.gz.md5	200107_SEQ103_DP800007237BR_L01_SP1912230378_R2.fq.gz	200107_SEQ103_DP800007237BR_L01_SP1912230378_R2.fq.gz.md5
200115_SEQ032_FP100000702BR_L01_SP1912230504	CNP0001930	SG20	South_Georgia	CNX0373440	CNR0453655	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410509/CNX0373440/CNR0453655/	200115_SEQ032_FP100000702BR_L01_SP1912230504_R1.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230504_R1.fq.gz.md5	200115_SEQ032_FP100000702BR_L01_SP1912230504_R2.fq.gz	200115_SEQ032_FP100000702BR_L01_SP1912230504_R2.fq.gz.md5
200115_SEQ034_FP100000734TR_L01_SP1912230441	CNP0001930	SG20	South_Georgia	CNX0373440	CNR0453656	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410509/CNX0373440/CNR0453656/	200115_SEQ034_FP100000734TR_L01_SP1912230441_R1.fq.gz	200115_SEQ034_FP100000734TR_L01_SP1912230441_R1.fq.gz.md5	200115_SEQ034_FP100000734TR_L01_SP1912230441_R2.fq.gz	200115_SEQ034_FP100000734TR_L01_SP1912230441_R2.fq.gz.md5
200116_SEQ031_FP100000705BR_L01_SP1912230504	CNP0001930	SG20	South_Georgia	CNX0373440	CNR0453657	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410509/CNX0373440/CNR0453657/	200116_SEQ031_FP100000705BR_L01_SP1912230504_R1.fq.gz	200116_SEQ031_FP100000705BR_L01_SP1912230504_R1.fq.gz.md5	200116_SEQ031_FP100000705BR_L01_SP1912230504_R2.fq.gz	200116_SEQ031_FP100000705BR_L01_SP1912230504_R2.fq.gz.md5
200213_SEQ115_DP8400008439BR_L01_SP1912230441	CNP0001930	SG20	South_Georgia	CNX0373440	CNR0453658	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410509/CNX0373440/CNR0453658/	200213_SEQ115_DP8400008439BR_L01_SP1912230441_R1.fq.gz	200213_SEQ115_DP8400008439BR_L01_SP1912230441_R1.fq.gz.md5	200213_SEQ115_DP8400008439BR_L01_SP1912230441_R2.fq.gz	200213_SEQ115_DP8400008439BR_L01_SP1912230441_R2.fq.gz.md5
200107_SEQ072_DP800007299TR_L01_SP1912230339	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453659	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453659/	200107_SEQ072_DP800007299TR_L01_SP1912230339_R1.fq.gz	200107_SEQ072_DP800007299TR_L01_SP1912230339_R1.fq.gz.md5	200107_SEQ072_DP800007299TR_L01_SP1912230339_R2.fq.gz	200107_SEQ072_DP800007299TR_L01_SP1912230339_R2.fq.gz.md5
200107_SEQ072_DP800007300TR_L01_SP1912230339	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453660	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453660/	200107_SEQ072_DP800007300TR_L01_SP1912230339_R1.fq.gz	200107_SEQ072_DP800007300TR_L01_SP1912230339_R1.fq.gz.md5	200107_SEQ072_DP800007300TR_L01_SP1912230339_R2.fq.gz	200107_SEQ072_DP800007300TR_L01_SP1912230339_R2.fq.gz.md5
200107_SEQ101_DP800007340TR_L01_SP1912230402	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453661	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453661/	200107_SEQ101_DP800007340TR_L01_SP1912230402_R1.fq.gz	200107_SEQ101_DP800007340TR_L01_SP1912230402_R1.fq.gz.md5	200107_SEQ101_DP800007340TR_L01_SP1912230402_R2.fq.gz	200107_SEQ101_DP800007340TR_L01_SP1912230402_R2.fq.gz.md5
200111_SEQ061_DP800007471BR_L01_SP1912230402	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453662	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453662/	200111_SEQ061_DP800007471BR_L01_SP1912230402_R1.fq.gz	200111_SEQ061_DP800007471BR_L01_SP1912230402_R1.fq.gz.md5	200111_SEQ061_DP800007471BR_L01_SP1912230402_R2.fq.gz	200111_SEQ061_DP800007471BR_L01_SP1912230402_R2.fq.gz.md5
200118_SEQ012_FP100000733TR_L01_SP1912230465	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453663	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453663/	200118_SEQ012_FP100000733TR_L01_SP1912230465_R1.fq.gz	200118_SEQ012_FP100000733TR_L01_SP1912230465_R1.fq.gz.md5	200118_SEQ012_FP100000733TR_L01_SP1912230465_R2.fq.gz	200118_SEQ012_FP100000733TR_L01_SP1912230465_R2.fq.gz.md5
200120_SEQ081_DP8400008367BL_L01_SP1912230465	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453664	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453664/	200120_SEQ081_DP8400008367BL_L01_SP1912230465_R1.fq.gz	200120_SEQ081_DP8400008367BL_L01_SP1912230465_R1.fq.gz.md5	200120_SEQ081_DP8400008367BL_L01_SP1912230465_R2.fq.gz	200120_SEQ081_DP8400008367BL_L01_SP1912230465_R2.fq.gz.md5
200120_SEQ091_DP8400008369BL_L01_SP1912230402	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453665	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453665/	200120_SEQ091_DP8400008369BL_L01_SP1912230402_R1.fq.gz	200120_SEQ091_DP8400008369BL_L01_SP1912230402_R1.fq.gz.md5	200120_SEQ091_DP8400008369BL_L01_SP1912230402_R2.fq.gz	200120_SEQ091_DP8400008369BL_L01_SP1912230402_R2.fq.gz.md5
200210_SEQ083_DP8400008435BR_L01_SP1912230465	CNP0001930	SSI01	South_Shetland_Islands	CNX0373441	CNR0453666	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410510/CNX0373441/CNR0453666/	200210_SEQ083_DP8400008435BR_L01_SP1912230465_R1.fq.gz	200210_SEQ083_DP8400008435BR_L01_SP1912230465_R1.fq.gz.md5	200210_SEQ083_DP8400008435BR_L01_SP1912230465_R2.fq.gz	200210_SEQ083_DP8400008435BR_L01_SP1912230465_R2.fq.gz.md5
200107_SEQ072_DP800007299TR_L01_SP1912230340	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453667	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453667/	200107_SEQ072_DP800007299TR_L01_SP1912230340_R1.fq.gz	200107_SEQ072_DP800007299TR_L01_SP1912230340_R1.fq.gz.md5	200107_SEQ072_DP800007299TR_L01_SP1912230340_R2.fq.gz	200107_SEQ072_DP800007299TR_L01_SP1912230340_R2.fq.gz.md5
200107_SEQ072_DP800007300TR_L01_SP1912230340	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453668	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453668/	200107_SEQ072_DP800007300TR_L01_SP1912230340_R1.fq.gz	200107_SEQ072_DP800007300TR_L01_SP1912230340_R1.fq.gz.md5	200107_SEQ072_DP800007300TR_L01_SP1912230340_R2.fq.gz	200107_SEQ072_DP800007300TR_L01_SP1912230340_R2.fq.gz.md5
200111_SEQ092_DP800007444BL_L01_SP1912230403	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453669	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453669/	200111_SEQ092_DP800007444BL_L01_SP1912230403_R1.fq.gz	200111_SEQ092_DP800007444BL_L01_SP1912230403_R1.fq.gz.md5	200111_SEQ092_DP800007444BL_L01_SP1912230403_R2.fq.gz	200111_SEQ092_DP800007444BL_L01_SP1912230403_R2.fq.gz.md5
200120_SEQ013_FP100000755TR_L01_SP1912230403	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453670	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453670/	200120_SEQ013_FP100000755TR_L01_SP1912230403_R1.fq.gz	200120_SEQ013_FP100000755TR_L01_SP1912230403_R1.fq.gz.md5	200120_SEQ013_FP100000755TR_L01_SP1912230403_R2.fq.gz	200120_SEQ013_FP100000755TR_L01_SP1912230403_R2.fq.gz.md5
200120_SEQ031_FP100000722TL_L01_SP1912230466	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453671	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453671/	200120_SEQ031_FP100000722TL_L01_SP1912230466_R1.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230466_R1.fq.gz.md5	200120_SEQ031_FP100000722TL_L01_SP1912230466_R2.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230466_R2.fq.gz.md5
200122_SEQ024_FP100000758TR_L01_SP1912230403	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453672	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453672/	200122_SEQ024_FP100000758TR_L01_SP1912230403_R1.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230403_R1.fq.gz.md5	200122_SEQ024_FP100000758TR_L01_SP1912230403_R2.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230403_R2.fq.gz.md5
200210_SEQ083_DP8400008435BR_L01_SP1912230403	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453673	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453673/	200210_SEQ083_DP8400008435BR_L01_SP1912230403_R1.fq.gz	200210_SEQ083_DP8400008435BR_L01_SP1912230403_R1.fq.gz.md5	200210_SEQ083_DP8400008435BR_L01_SP1912230403_R2.fq.gz	200210_SEQ083_DP8400008435BR_L01_SP1912230403_R2.fq.gz.md5
200321_SEQ091_DP8400009235TL_L01_SP1912230466	CNP0001930	SSI02	South_Shetland_Islands	CNX0373442	CNR0453674	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410511/CNX0373442/CNR0453674/	200321_SEQ091_DP8400009235TL_L01_SP1912230466_R1.fq.gz	200321_SEQ091_DP8400009235TL_L01_SP1912230466_R1.fq.gz.md5	200321_SEQ091_DP8400009235TL_L01_SP1912230466_R2.fq.gz	200321_SEQ091_DP8400009235TL_L01_SP1912230466_R2.fq.gz.md5
200107_SEQ103_DP800007238BR_L01_SP1912230341	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453675	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453675/	200107_SEQ103_DP800007238BR_L01_SP1912230341_R1.fq.gz	200107_SEQ103_DP800007238BR_L01_SP1912230341_R1.fq.gz.md5	200107_SEQ103_DP800007238BR_L01_SP1912230341_R2.fq.gz	200107_SEQ103_DP800007238BR_L01_SP1912230341_R2.fq.gz.md5
200110_SEQ102_DP800007468BR_L01_SP1912230341	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453676	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453676/	200110_SEQ102_DP800007468BR_L01_SP1912230341_R1.fq.gz	200110_SEQ102_DP800007468BR_L01_SP1912230341_R1.fq.gz.md5	200110_SEQ102_DP800007468BR_L01_SP1912230341_R2.fq.gz	200110_SEQ102_DP800007468BR_L01_SP1912230341_R2.fq.gz.md5
200112_SEQ081_DP800007474BR_L01_SP1912230404	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453677	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453677/	200112_SEQ081_DP800007474BR_L01_SP1912230404_R1.fq.gz	200112_SEQ081_DP800007474BR_L01_SP1912230404_R1.fq.gz.md5	200112_SEQ081_DP800007474BR_L01_SP1912230404_R2.fq.gz	200112_SEQ081_DP800007474BR_L01_SP1912230404_R2.fq.gz.md5
200112_SEQ082_DP800007462TL_L01_SP1912230404	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453678	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453678/	200112_SEQ082_DP800007462TL_L01_SP1912230404_R1.fq.gz	200112_SEQ082_DP800007462TL_L01_SP1912230404_R1.fq.gz.md5	200112_SEQ082_DP800007462TL_L01_SP1912230404_R2.fq.gz	200112_SEQ082_DP800007462TL_L01_SP1912230404_R2.fq.gz.md5
200118_SEQ013_FP100000698BL_L01_SP1912230467	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453679	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453679/	200118_SEQ013_FP100000698BL_L01_SP1912230467_R1.fq.gz	200118_SEQ013_FP100000698BL_L01_SP1912230467_R1.fq.gz.md5	200118_SEQ013_FP100000698BL_L01_SP1912230467_R2.fq.gz	200118_SEQ013_FP100000698BL_L01_SP1912230467_R2.fq.gz.md5
200122_SEQ024_FP100000757TR_L01_SP1912230341	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453680	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453680/	200122_SEQ024_FP100000757TR_L01_SP1912230341_R1.fq.gz	200122_SEQ024_FP100000757TR_L01_SP1912230341_R1.fq.gz.md5	200122_SEQ024_FP100000757TR_L01_SP1912230341_R2.fq.gz	200122_SEQ024_FP100000757TR_L01_SP1912230341_R2.fq.gz.md5
200122_SEQ024_FP100000758TR_L01_SP1912230467	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453681	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453681/	200122_SEQ024_FP100000758TR_L01_SP1912230467_R1.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230467_R1.fq.gz.md5	200122_SEQ024_FP100000758TR_L01_SP1912230467_R2.fq.gz	200122_SEQ024_FP100000758TR_L01_SP1912230467_R2.fq.gz.md5
200213_SEQ055_DP8400008432BR_L01_SP1912230467	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453682	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453682/	200213_SEQ055_DP8400008432BR_L01_SP1912230467_R1.fq.gz	200213_SEQ055_DP8400008432BR_L01_SP1912230467_R1.fq.gz.md5	200213_SEQ055_DP8400008432BR_L01_SP1912230467_R2.fq.gz	200213_SEQ055_DP8400008432BR_L01_SP1912230467_R2.fq.gz.md5
200214_SEQ115_DP8400008741TR_L01_SP1912230467	CNP0001930	SSI03	South_Shetland_Islands	CNX0373443	CNR0453683	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410512/CNX0373443/CNR0453683/	200214_SEQ115_DP8400008741TR_L01_SP1912230467_R1.fq.gz	200214_SEQ115_DP8400008741TR_L01_SP1912230467_R1.fq.gz.md5	200214_SEQ115_DP8400008741TR_L01_SP1912230467_R2.fq.gz	200214_SEQ115_DP8400008741TR_L01_SP1912230467_R2.fq.gz.md5
200107_SEQ091_DP800007330TR_L01_SP1912230342	CNP0001930	SSI04	South_Shetland_Islands	CNX0373444	CNR0453684	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410513/CNX0373444/CNR0453684/	200107_SEQ091_DP800007330TR_L01_SP1912230342_R1.fq.gz	200107_SEQ091_DP800007330TR_L01_SP1912230342_R1.fq.gz.md5	200107_SEQ091_DP800007330TR_L01_SP1912230342_R2.fq.gz	200107_SEQ091_DP800007330TR_L01_SP1912230342_R2.fq.gz.md5
200107_SEQ103_DP800007238BR_L01_SP1912230342	CNP0001930	SSI04	South_Shetland_Islands	CNX0373444	CNR0453685	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410513/CNX0373444/CNR0453685/	200107_SEQ103_DP800007238BR_L01_SP1912230342_R1.fq.gz	200107_SEQ103_DP800007238BR_L01_SP1912230342_R1.fq.gz.md5	200107_SEQ103_DP800007238BR_L01_SP1912230342_R2.fq.gz	200107_SEQ103_DP800007238BR_L01_SP1912230342_R2.fq.gz.md5
200112_SEQ082_DP800007462TL_L01_SP1912230405	CNP0001930	SSI04	South_Shetland_Islands	CNX0373444	CNR0453686	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410513/CNX0373444/CNR0453686/	200112_SEQ082_DP800007462TL_L01_SP1912230405_R1.fq.gz	200112_SEQ082_DP800007462TL_L01_SP1912230405_R1.fq.gz.md5	200112_SEQ082_DP800007462TL_L01_SP1912230405_R2.fq.gz	200112_SEQ082_DP800007462TL_L01_SP1912230405_R2.fq.gz.md5
200113_SEQ104_DP800007415BR_L01_SP1912230405	CNP0001930	SSI04	South_Shetland_Islands	CNX0373444	CNR0453687	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410513/CNX0373444/CNR0453687/	200113_SEQ104_DP800007415BR_L01_SP1912230405_R1.fq.gz	200113_SEQ104_DP800007415BR_L01_SP1912230405_R1.fq.gz.md5	200113_SEQ104_DP800007415BR_L01_SP1912230405_R2.fq.gz	200113_SEQ104_DP800007415BR_L01_SP1912230405_R2.fq.gz.md5
200120_SEQ013_FP100000755TR_L01_SP1912230405	CNP0001930	SSI04	South_Shetland_Islands	CNX0373444	CNR0453688	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410513/CNX0373444/CNR0453688/	200120_SEQ013_FP100000755TR_L01_SP1912230405_R1.fq.gz	200120_SEQ013_FP100000755TR_L01_SP1912230405_R1.fq.gz.md5	200120_SEQ013_FP100000755TR_L01_SP1912230405_R2.fq.gz	200120_SEQ013_FP100000755TR_L01_SP1912230405_R2.fq.gz.md5
200120_SEQ031_FP100000722TL_L01_SP1912230468	CNP0001930	SSI04	South_Shetland_Islands	CNX0373444	CNR0453689	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410513/CNX0373444/CNR0453689/	200120_SEQ031_FP100000722TL_L01_SP1912230468_R1.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230468_R1.fq.gz.md5	200120_SEQ031_FP100000722TL_L01_SP1912230468_R2.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230468_R2.fq.gz.md5
200120_SEQ033_FP100000723TL_L01_SP1912230468	CNP0001930	SSI04	South_Shetland_Islands	CNX0373444	CNR0453690	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410513/CNX0373444/CNR0453690/	200120_SEQ033_FP100000723TL_L01_SP1912230468_R1.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230468_R1.fq.gz.md5	200120_SEQ033_FP100000723TL_L01_SP1912230468_R2.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230468_R2.fq.gz.md5
200107_SEQ091_DP800007330TR_L01_SP1912230343	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453691	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453691/	200107_SEQ091_DP800007330TR_L01_SP1912230343_R1.fq.gz	200107_SEQ091_DP800007330TR_L01_SP1912230343_R1.fq.gz.md5	200107_SEQ091_DP800007330TR_L01_SP1912230343_R2.fq.gz	200107_SEQ091_DP800007330TR_L01_SP1912230343_R2.fq.gz.md5
200107_SEQ103_DP800007238BR_L01_SP1912230343	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453692	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453692/	200107_SEQ103_DP800007238BR_L01_SP1912230343_R1.fq.gz	200107_SEQ103_DP800007238BR_L01_SP1912230343_R1.fq.gz.md5	200107_SEQ103_DP800007238BR_L01_SP1912230343_R2.fq.gz	200107_SEQ103_DP800007238BR_L01_SP1912230343_R2.fq.gz.md5
200115_SEQ032_FP100000738TR_L01_SP1912230406	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453693	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453693/	200115_SEQ032_FP100000738TR_L01_SP1912230406_R1.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230406_R1.fq.gz.md5	200115_SEQ032_FP100000738TR_L01_SP1912230406_R2.fq.gz	200115_SEQ032_FP100000738TR_L01_SP1912230406_R2.fq.gz.md5
200118_SEQ011_FP100000736TR_L01_SP1912230406	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453694	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453694/	200118_SEQ011_FP100000736TR_L01_SP1912230406_R1.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230406_R1.fq.gz.md5	200118_SEQ011_FP100000736TR_L01_SP1912230406_R2.fq.gz	200118_SEQ011_FP100000736TR_L01_SP1912230406_R2.fq.gz.md5
200120_SEQ011_FP100000782BL_L01_SP1912230469	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453695	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453695/	200120_SEQ011_FP100000782BL_L01_SP1912230469_R1.fq.gz	200120_SEQ011_FP100000782BL_L01_SP1912230469_R1.fq.gz.md5	200120_SEQ011_FP100000782BL_L01_SP1912230469_R2.fq.gz	200120_SEQ011_FP100000782BL_L01_SP1912230469_R2.fq.gz.md5
200210_SEQ113_DP8400008592BR_L01_SP1912230469	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453696	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453696/	200210_SEQ113_DP8400008592BR_L01_SP1912230469_R1.fq.gz	200210_SEQ113_DP8400008592BR_L01_SP1912230469_R1.fq.gz.md5	200210_SEQ113_DP8400008592BR_L01_SP1912230469_R2.fq.gz	200210_SEQ113_DP8400008592BR_L01_SP1912230469_R2.fq.gz.md5
200213_SEQ115_DP8400008439BR_L01_SP1912230343	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453697	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453697/	200213_SEQ115_DP8400008439BR_L01_SP1912230343_R1.fq.gz	200213_SEQ115_DP8400008439BR_L01_SP1912230343_R1.fq.gz.md5	200213_SEQ115_DP8400008439BR_L01_SP1912230343_R2.fq.gz	200213_SEQ115_DP8400008439BR_L01_SP1912230343_R2.fq.gz.md5
200217_SEQ111_DP8400008440BR_L01_SP1912230406	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453698	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453698/	200217_SEQ111_DP8400008440BR_L01_SP1912230406_R1.fq.gz	200217_SEQ111_DP8400008440BR_L01_SP1912230406_R1.fq.gz.md5	200217_SEQ111_DP8400008440BR_L01_SP1912230406_R2.fq.gz	200217_SEQ111_DP8400008440BR_L01_SP1912230406_R2.fq.gz.md5
200227_SEQ071_DP8400008929TR_L01_SP1912230469	CNP0001930	SSI05	South_Shetland_Islands	CNX0373445	CNR0453699	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410514/CNX0373445/CNR0453699/	200227_SEQ071_DP8400008929TR_L01_SP1912230469_R1.fq.gz	200227_SEQ071_DP8400008929TR_L01_SP1912230469_R1.fq.gz.md5	200227_SEQ071_DP8400008929TR_L01_SP1912230469_R2.fq.gz	200227_SEQ071_DP8400008929TR_L01_SP1912230469_R2.fq.gz.md5
200120_SEQ031_FP100000722TL_L01_SP1912230470	CNP0001930	SSI06	South_Shetland_Islands	CNX0373446	CNR0453700	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410515/CNX0373446/CNR0453700/	200120_SEQ031_FP100000722TL_L01_SP1912230470_R1.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230470_R1.fq.gz.md5	200120_SEQ031_FP100000722TL_L01_SP1912230470_R2.fq.gz	200120_SEQ031_FP100000722TL_L01_SP1912230470_R2.fq.gz.md5
200120_SEQ033_FP100000723TL_L01_SP1912230470	CNP0001930	SSI06	South_Shetland_Islands	CNX0373446	CNR0453701	ftp.cngb.org/pub/CNSA/data5/CNP0001930/CNS0410515/CNX0373446/CNR0453701/	200120_SEQ033_FP100000723TL_L01_SP1912230470_R1.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230470_R1.fq.gz.md5	200120_SEQ033_FP100000723TL_L01_SP1912230470_R2.fq.gz	200120_SEQ033_FP100000723TL_L01_SP1912230470_R2.fq.gz.md5
